origin,destination,route,raw_aircraft_type,openap_type,year,number_of_trips,total_distance_km,total_fuel_kg,total_energy_mwh,total_co2_kg,total_nox_kg,average_flight_distance_km,average_fuel_kg_per_flight,fuel_kg_per_km,energy_mwh_per_km,co2_kg_per_km
LIML,EDDS,LIML-EDDS,A320,A320,2026,17,6105.5925427311595,32557.596138289508,388.88239831845806,102882.00379699488,0.0,359.1525025135976,1915.15271401703,5.332422022994318,0.06369281860798769,16.85045359266205
LIML,EDFC,LIML-EDFC,A319,A319,2026,1,498.6366474036954,2259.460570571488,26.988001259603884,7139.895403005902,0.0,498.6366474036954,2259.460570571488,4.531276596567986,0.05412358157011762,14.318834045154837
LIML,EDPJ,LIML-EDPJ,A319,A319,2026,1,339.1221250429743,1715.0452012856392,20.48526212646736,5419.54283606262,0.0,339.1221250429743,1715.0452012856392,5.05730848751996,0.06040674026759954,15.981094820563076
LIML,EDSB,LIML-EDSB,A319,A319,2026,1,379.3607691631921,1852.6448990482004,22.128814071964616,5854.357880992314,0.0,379.3607691631921,1852.6448990482004,4.883596432848954,0.05833184628125139,15.432164727802695
LIML,EDSP,LIML-EDSP,A319,A319,2025,1,344.39072687532894,1733.0705672580837,20.700565108916,5476.502992535545,0.0,344.39072687532894,1733.0705672580837,5.0322800006327215,0.06010778889644639,15.9020048019994
LIML,ETOU,LIML-ETOU,A20N,A20N,2026,1,515.5362943019843,1523.3618602847782,18.19571110895708,4813.8234784999,0.0,515.5362943019843,1523.3618602847782,2.954907107650587,0.03529472378582647,9.337506460175858
LIML,ETOU,LIML-ETOU,A319,A319,2026,1,515.5362943019843,2316.9744885322834,27.67497305746894,7321.639383762016,0.0,515.5362943019843,2316.9744885322834,4.494299458914672,0.05368191020370303,14.201986290170366
LIML,LIMC,LIML-LIMC,A319,A319,2026,1,48.21746275843941,276.0926406147358,3.297773207342677,872.4527443425651,0.0,48.21746275843941,276.0926406147358,5.725988569699508,0.06839375236029968,18.094123880250446
LIMP,EDDV,LIMP-EDDV,A320,A320,2026,1,850.4118401422359,3630.827318351694,43.36821519142301,11473.414325991353,0.0,850.4118401422359,3630.827318351694,4.2694929056307815,0.050996720817256556,13.491597581793268
LIPE,EDDF,LIPE-EDDF,A20N,A20N,2025,1,644.4939783115415,1795.4190769436111,21.445283419048685,5673.524283141812,0.0,644.4939783115415,1795.4190769436111,2.785780996196872,0.03327460634346263,8.803067947982116
LIPE,EDDF,LIPE-EDDF,A20N,A20N,2026,4,2577.975913246166,7181.6763077744445,85.78113367619474,22694.097132567247,0.0,644.4939783115415,1795.4190769436111,2.785780996196872,0.03327460634346263,8.803067947982116
LIPE,EDDF,LIPE-EDDF,A21N,A21N,2026,3,1933.4819349346244,6449.209528168849,77.0322249197946,20379.502109013567,0.0,644.4939783115415,2149.7365093896165,3.3355416524162727,0.0398411919594166,10.540311621635423
LIPE,EDDF,LIPE-EDDF,A319,A319,2025,57,36736.15676375786,157024.0808000627,1875.565409556304,496196.0953281981,0.0,644.4939783115415,2754.808435088819,4.274374203318272,0.051055025206301584,13.507022482485741
LIPE,EDDF,LIPE-EDDF,A319,A319,2026,274,176591.35005736238,754817.5112143364,9015.875828393462,2385223.335437303,0.0,644.4939783115415,2754.808435088819,4.274374203318272,0.051055025206301584,13.50702248248574
LIPE,EDDF,LIPE-EDDF,A320,A320,2025,32,20623.807305969327,94355.56383751272,1127.024790281402,298163.5817265402,0.0,644.4939783115415,2948.6113699222724,4.575079782199214,0.054646786287379505,14.457252111749517
LIPE,EDDF,LIPE-EDDF,A320,A320,2026,85,54781.98815648103,250631.96644339315,2993.659599184974,791997.0139611224,0.0,644.4939783115415,2948.6113699222724,4.575079782199214,0.054646786287379505,14.457252111749517
LIPE,EDDF,LIPE-EDDF,A321,A321,2025,5,3222.4698915577073,17193.88738185468,205.37143261659762,54332.684126660795,0.0,644.4939783115415,3438.7774763709363,5.335623903546649,0.06373106329236276,16.860571535207413
LIPE,EDDF,LIPE-EDDF,A321,A321,2026,10,6444.939783115415,34387.77476370936,410.74286523319523,108665.36825332159,0.0,644.4939783115415,3438.7774763709363,5.335623903546649,0.06373106329236276,16.860571535207413
LIPE,EDDK,LIPE-EDDK,A20N,A20N,2026,1,769.7656329858969,2059.0035566266483,24.59365359304052,6506.451238940209,0.0,769.7656329858969,2059.0035566266483,2.6748447428600284,0.031949534428605895,8.45250938743769
LIPE,EDDK,LIPE-EDDK,A319,A319,2025,11,8467.421962844866,34962.318678669006,417.6054731063241,110480.92702459406,0.0,769.7656329858969,3178.3926071517276,4.129039373741384,0.049319081408577624,13.047764421022773
LIPE,EDDK,LIPE-EDDK,A319,A319,2026,15,11546.484494788454,47675.88910727592,569.4620087813511,150655.8095789919,0.0,769.7656329858969,3178.392607151728,4.129039373741384,0.049319081408577624,13.047764421022773
LIPE,EDDK,LIPE-EDDK,A320,A320,2025,8,6158.125063887175,27194.375929006248,324.8217124853523,85934.22793565974,0.0,769.7656329858969,3399.296991125781,4.4160155318184495,0.05274685218560924,13.9546090805463
LIPE,EDDK,LIPE-EDDK,A320,A320,2026,2,1539.5312659717938,6798.593982251562,81.20542812133807,21483.556983914936,0.0,769.7656329858969,3399.296991125781,4.4160155318184495,0.05274685218560924,13.9546090805463
LIPE,EDDL,LIPE-EDDL,A20N,A20N,2025,1,821.1738471727316,2153.659691256423,25.72426853445172,6805.564624370296,0.0,821.1738471727316,2153.659691256423,2.622659865108206,0.031326215055459135,8.28760517374193
LIPE,EDDL,LIPE-EDDL,A20N,A20N,2026,3,2463.5215415181947,6460.979073769268,77.17280560335516,20416.69387311089,0.0,821.1738471727316,2153.659691256423,2.622659865108206,0.031326215055459135,8.287605173741932
LIPE,EDDL,LIPE-EDDL,A319,A319,2025,24,19708.172332145557,78908.32483632397,942.5161022116473,249350.3064827838,0.0,821.1738471727316,3287.8468681801655,4.003837773816214,0.04782361785391588,12.65212736525924
LIPE,EDDL,LIPE-EDDL,A319,A319,2026,53,43522.21390015478,174255.88401354876,2081.3897257173876,550648.5934828143,0.0,821.1738471727316,3287.846868180165,4.003837773816214,0.047823617853915874,12.652127365259238
LIPE,EDDL,LIPE-EDDL,A320,A320,2025,34,27919.910803872874,120180.07813156229,1435.4842665714386,379769.04689573677,0.0,821.1738471727316,3534.7081803400674,4.304457810620644,0.05141435718241325,13.602086681561232
LIPE,EDDL,LIPE-EDDL,A320,A320,2026,42,34489.301581254724,148457.74357428282,1773.2452704706006,469126.4696947337,0.0,821.1738471727315,3534.7081803400674,4.304457810620644,0.05141435718241325,13.602086681561234
LIPE,EDDL,LIPE-EDDL,A321,A321,2025,1,821.1738471727316,4139.832184458959,49.44799553659312,13081.869702890312,0.0,821.1738471727316,4139.832184458959,5.041359023685708,0.06021623278291262,15.93069451484684
LIPE,EDDL,LIPE-EDDL,A321,A321,2026,4,3284.6953886909264,16559.328737835836,197.79198214637248,52327.47881156125,0.0,821.1738471727316,4139.832184458959,5.041359023685708,0.06021623278291262,15.93069451484684
LIPE,EDDL,LIPE-EDDL,B738,B738,2026,1,821.1738471727316,3537.301239286769,42.2510981359253,11177.87191614619,0.0,821.1738471727316,3537.301239286769,4.307615557248388,0.05145207471157797,13.612065160904907
LIPE,EDDM,LIPE-EDDM,A321,A321,2025,1,426.63115552722536,2518.950110966493,30.087459658766445,7959.882350654118,0.0,426.63115552722536,2518.950110966493,5.904280731334791,0.07052335317983223,18.65752711101794
LIPE,EDDP,LIPE-EDDP,A306,B763,2025,83,63854.932102591425,346723.30222134537,4141.4172209771805,1095645.6350194514,0.0,769.3365313565232,4177.389183389703,5.42985938289447,0.06485665374012839,17.158355649946525
LIPE,EDDP,LIPE-EDDP,A306,B763,2026,24,18464.076752556557,100257.34040135288,1197.5182325717149,316813.1956682751,0.0,769.3365313565232,4177.389183389703,5.42985938289447,0.06485665374012839,17.158355649946525
LIPE,EDDP,LIPE-EDDP,B752,B752,2025,1,769.3365313565232,5503.569898171887,65.73708489483087,17391.280878223162,0.0,769.3365313565232,5503.569898171887,7.1536573058188,0.08544646226394678,22.60555708638741
LIPE,EGNX,LIPE-EGNX,B752,B752,2025,12,15641.272268209304,99711.64621472238,1191.0002186758506,315088.80203852267,0.0,1303.4393556841087,8309.303851226865,6.37490636982166,0.07614471497286983,20.14470412863644
LIPE,EHAM,LIPE-EHAM,A320,A320,2026,1,988.7205466552332,4084.297016916729,48.78465881317205,12906.378573456865,0.0,988.7205466552332,4084.297016916729,4.130891211610395,0.04934120058312418,13.05361622868885
LIPE,LEBL,LIPE-LEBL,A320,A320,2025,1,830.4419297830402,3565.1849490858062,42.5841535585249,11265.984439111147,0.0,830.4419297830402,3565.1849490858062,4.293117701820813,0.0512789058828597,13.566251937753767
LIPE,LFDT,LIPE-LFDT,E145,E145,2026,2,1816.1473184363329,1371.5673691233965,16.382610242307234,4334.1528864299335,0.0,908.0736592181664,685.7836845616982,0.7552071107889469,0.009020529378867976,2.3864544700930725
LIPE,LIMC,LIPE-LIMC,B752,B752,2025,9,2115.8796398912014,18735.584231940975,223.7861449926283,59204.44617293349,0.0,235.09773776568903,2081.731581326775,8.854749522947515,0.10576506374631753,27.98100849251415
LIPE,LIMP,LIPE-LIMP,A320,A320,2026,1,83.34521302055688,496.1750285833253,5.926535063634163,1567.913090323308,0.0,83.34521302055688,496.1750285833253,5.953251669786302,0.0711082838335586,18.812275276524716
LIPE,LIPZ,LIPE-LIPZ,A319,A319,2026,1,135.03365514069264,748.1157065668269,8.935826495103766,2364.0456327511733,0.0,135.03365514069264,748.1157065668269,5.540216665151804,0.066174810167091,17.507084661879702
LIPE,LIPZ,LIPE-LIPZ,A320,A320,2026,1,135.03365514069264,795.0023234045925,9.49586108511041,2512.2073419585126,0.0,135.03365514069264,795.0023234045925,5.887438376575626,0.07032218060909777,18.604305269978983
LIPE,LIPZ,LIPE-LIPZ,A321,A321,2026,1,135.03365514069264,916.5841219189552,10.948088122920854,2896.4058252638984,0.0,135.03365514069264,916.5841219189552,6.787819828797191,0.08107673684396645,21.44951065899912
LIPE,LIPZ,LIPE-LIPZ,E190,E190,2026,1,135.03365514069264,554.6400125433338,6.62486681648982,1752.6624396369348,0.0,135.03365514069264,554.6400125433338,4.107420568342388,0.04906085678853407,12.979448995961945
LIPE,LOWS,LIPE-LOWS,A320,A320,2025,1,386.3944257696909,2014.23674797974,24.058938934202448,6364.988123615978,0.0,386.3944257696909,2014.23674797974,5.212903224386366,0.06226523295794826,16.472774189060917
LIPH,EDDF,LIPH-EDDF,A321,A321,2025,1,558.4769792954218,3076.503136006487,36.747120791188586,9721.7499097805,0.0,558.4769792954218,3076.503136006487,5.5087376025558354,0.06579881025275025,17.407610824076443
LIPL,EBBR,LIPL-EBBR,A306,B763,2026,7,5202.578157453047,28277.005117126166,337.7531166767847,89355.33617011868,0.0,743.225451064721,4039.5721595894524,5.4351908344937465,0.06492033496756418,17.175203037000237
LIPL,EDDP,LIPL-EDDP,A306,B763,2025,6,4088.9115968525184,22278.75817377084,266.1073892978183,70400.87582911586,0.0,681.4852661420864,3713.1263622951396,5.448579076867336,0.06508025008480428,17.21750988290078
LIPL,EDDP,LIPL-EDDP,A306,B763,2026,4,2725.9410645683456,14852.50544918056,177.40492619854555,46933.91721941058,0.0,681.4852661420864,3713.12636229514,5.448579076867336,0.06508025008480428,17.217509882900785
LIPL,EDDP,LIPL-EDDP,B752,B752,2025,7,4770.396862994605,34877.38300838885,416.5909637113113,110212.53030650878,0.0,681.4852661420864,4982.483286912693,7.311212045887239,0.08732836610365313,23.10343006500368
LIPL,EDDP,LIPL-EDDP,B752,B752,2026,1,681.4852661420864,4982.483286912693,59.512994815901614,15744.647186644112,0.0,681.4852661420864,4982.483286912693,7.311212045887239,0.08732836610365313,23.10343006500368
LIPL,LFPG,LIPL-LFPG,B752,B752,2026,1,702.6899739292446,5108.421672722728,61.01725886863258,16142.61248580382,0.0,702.6899739292446,5108.421672722728,7.269808681284964,0.08683382591534819,22.972595432860487
LIPL,LIMC,LIPL-LIMC,A306,B763,2026,1,121.70640480082372,681.0897640462779,8.135238848330541,2152.243654386238,0.0,121.70640480082372,681.0897640462779,5.596170268614066,0.06684314487511245,17.68389804882045
LIPN,EDDH,LIPN-EDDH,A319,A319,2026,2,1817.1235219784448,7111.52763353824,84.94324673392897,22472.42732198084,0.0,908.5617609892224,3555.76381676912,3.9136181704342046,0.04674599481351967,12.367033418572088
LIPO,EBBR,LIPO-EBBR,A306,B763,2026,1,746.281369227424,4055.708539793145,48.443185336418125,12816.03898574634,0.0,746.281369227424,4055.708539793145,5.434556866925076,0.06491276257716064,17.17319969948324
LIPO,EDDP,LIPO-EDDP,A306,B763,2025,6,4085.409817915643,22260.217491341617,265.88593114658045,70342.28727263951,0.0,680.9016363192738,3710.0362485569362,5.448711018836948,0.06508182605833022,17.21792681952476
LIPO,EDDP,LIPO-EDDP,A306,B763,2026,1,680.9016363192738,3710.036248556936,44.3143218577634,11723.714545439918,0.0,680.9016363192738,3710.036248556936,5.448711018836948,0.06508182605833022,17.217926819524756
LIPO,EDDP,LIPO-EDDP,B752,B752,2025,2,1361.8032726385477,9958.03006130464,118.94313684336097,31467.374993722664,0.0,680.9016363192738,4979.01503065232,7.312385174409636,0.0873423784721151,23.107137151134452
LIPO,LIMC,LIPO-LIMC,A306,B763,2026,1,126.64575158420372,707.8445149117878,8.454809483668576,2236.788667121249,0.0,126.64575158420372,707.8445149117878,5.589169048763226,0.06675951919356075,17.661774194091794
LIPQ,EDDB,LIPQ-EDDB,A320,A320,2025,9,6544.718514127353,29216.97562438019,348.9805421800967,92325.64297304138,0.0,727.1909460141503,3246.330624931132,4.464206605878124,0.053322467792433145,14.10689287457487
LIPQ,EDDB,LIPQ-EDDB,A320,A320,2026,16,11635.055136226405,51941.289998898115,620.4098527646163,164134.476396518,0.0,727.1909460141503,3246.330624931132,4.4642066058781245,0.053322467792433145,14.10689287457487
LIPQ,EDDF,LIPQ-EDDF,A21N,A21N,2025,1,593.4943486952627,1984.295858285456,23.70131164063183,6270.374912182039,0.0,593.4943486952627,1984.295858285456,3.3434115466267365,0.03993519347359712,10.565180487340484
LIPQ,EDDF,LIPQ-EDDF,A321,A321,2025,1,593.4943486952627,3224.125924672519,38.51039298914398,10188.23792196516,0.0,593.4943486952627,3224.125924672519,5.432445872080221,0.06488754791651376,17.166528955773497
LIPQ,EDDF,LIPQ-EDDF,A321,A321,2026,2,1186.9886973905254,6448.251849345038,77.02078597828796,20376.47584393032,0.0,593.4943486952627,3224.125924672519,5.432445872080221,0.06488754791651376,17.166528955773497
LIPQ,EDDF,LIPQ-EDDF,B38M,B38M,2025,2,1186.9886973905254,4423.684184659951,52.8384499834383,13978.842023525445,0.0,593.4943486952627,2211.8420923299755,3.7268123903664567,0.044514703551599345,11.776727153558003
LIPQ,EDDF,LIPQ-EDDF,B38M,B38M,2026,2,1186.9886973905254,4423.684184659951,52.8384499834383,13978.842023525445,0.0,593.4943486952627,2211.8420923299755,3.7268123903664567,0.044514703551599345,11.776727153558003
LIPQ,EDDF,LIPQ-EDDF,B738,B738,2025,6,3560.9660921715763,16640.85555271719,198.76577465745532,52585.103546586324,0.0,593.4943486952627,2773.475925452865,4.673129460373247,0.0558179352211249,14.767089094779463
LIPQ,EDDF,LIPQ-EDDF,B738,B738,2026,12,7121.932184343153,33281.71110543438,397.53154931491065,105170.20709317265,0.0,593.4943486952627,2773.475925452865,4.673129460373247,0.0558179352211249,14.767089094779463
LIPQ,EDDH,LIPQ-EDDH,A319,A319,2026,1,901.4274743984448,3533.919090327696,42.2107002455808,11167.184325435515,0.0,901.4274743984448,3533.919090327696,3.9203587539707594,0.04682650733909517,12.388333662547597
LIPQ,EDDH,LIPQ-EDDH,A320,A320,2026,1,901.4274743984448,3798.322038000838,45.36884656501001,12002.697640082648,0.0,901.4274743984448,3798.322038000838,4.213674583787892,0.05033000197302205,13.31521168476974
LIPQ,EDDH,LIPQ-EDDH,A321,A321,2025,8,7211.4197951875585,35589.52725816484,425.09713113919116,112462.90613580089,0.0,901.4274743984448,4448.690907270605,4.935162321560453,0.05894777217419431,15.595112936131033
LIPQ,EDDK,LIPQ-EDDK,A319,A319,2025,4,2919.7287918822926,12175.544912022671,145.430119782493,38474.72192199164,0.0,729.9321979705732,3043.886228005668,4.170094477909824,0.04980946181947845,13.177498550195043
LIPQ,EDDK,LIPQ-EDDK,A320,A320,2025,3,2189.7965939117194,9768.560458093843,116.6800276938987,30868.651047576554,0.0,729.9321979705732,3256.1868193646146,4.460944219775172,0.05328350040287011,14.096583734489547
LIPQ,EDDK,LIPQ-EDDK,A320,A320,2026,9,6569.389781735158,29305.681374281532,350.0400830816961,92605.95314272966,0.0,729.9321979705732,3256.1868193646146,4.460944219775172,0.05328350040287011,14.096583734489547
LIPQ,EDDL,LIPQ-EDDL,A20N,A20N,2026,1,780.5603171611067,2081.6842523541704,24.86456190311926,6578.122237439179,0.0,780.5603171611067,2081.6842523541704,2.666910175404822,0.03185476042844648,8.427436154279238
LIPQ,EDDL,LIPQ-EDDL,A319,A319,2026,1,780.5603171611067,3214.8123931133605,38.39914802885403,10158.80716223822,0.0,780.5603171611067,3214.8123931133605,4.118595734927461,0.0491943379449669,13.014762522370779
LIPQ,EDDL,LIPQ-EDDL,A320,A320,2026,1,780.5603171611067,3438.046037213457,41.06554988893852,10864.225477594526,0.0,780.5603171611067,3438.046037213457,4.40458727099734,0.0526103479591349,13.918495776351596
LIPQ,EDDL,LIPQ-EDDL,B38M,B38M,2025,2,1561.1206343222134,5521.840112176681,65.95531245099924,17449.014754478314,0.0,780.5603171611067,2760.9200560883405,3.537100202748957,0.04224869686616809,11.177236640686704
LIPQ,EDDL,LIPQ-EDDL,B38M,B38M,2026,3,2341.6809514833203,8282.760168265022,98.93296867649886,26173.522131717473,0.0,780.5603171611068,2760.9200560883405,3.537100202748957,0.042248696866168084,11.177236640686704
LIPQ,EDDL,LIPQ-EDDL,B738,B738,2025,7,5463.922220127747,24040.91387775983,287.1553602065758,75969.28785372106,0.0,780.5603171611067,3434.4162682514043,4.399937061548755,0.05255480379072125,13.903801114494067
LIPQ,EDDL,LIPQ-EDDL,B738,B738,2026,11,8586.163488772174,37778.57895076545,451.2441374674762,119380.30948441882,0.0,780.5603171611067,3434.4162682514043,4.399937061548755,0.05255480379072125,13.903801114494067
LIPQ,EDDM,LIPQ-EDDM,A320,A320,2026,13,4019.522126627795,22531.770788320442,269.1294844160497,71200.39569109259,0.0,309.1940097405996,1733.2131375631109,5.605584464644712,0.06695559221658962,17.713646908277287
LIPQ,EDDM,LIPQ-EDDM,A321,A321,2026,3,927.5820292217988,6059.981927729978,72.38311747010809,19149.542891626734,0.0,309.1940097405996,2019.9939759099927,6.533095442582087,0.07803419556417494,20.644581598559398
LIPQ,EDDV,LIPQ-EDDV,A320,A320,2026,1,785.9833640760372,3457.5076231695966,41.298007721192405,10925.724089215926,0.0,785.9833640760372,3457.5076231695966,4.398957765771633,0.05254310664671673,13.90070653983836
LIPQ,EDDV,LIPQ-EDDV,B38M,B38M,2025,1,785.9833640760372,2776.7955888969723,33.16728064515828,8774.674060914433,0.0,785.9833640760372,2776.7955888969723,3.532893590134995,0.04219845121550133,11.163943744826586
LIPQ,EDDV,LIPQ-EDDV,B38M,B38M,2026,2,1571.9667281520744,5553.591177793945,66.33456129031656,17549.348121828865,0.0,785.9833640760372,2776.7955888969723,3.532893590134995,0.04219845121550133,11.163943744826586
LIPQ,EDDV,LIPQ-EDDV,B738,B738,2025,8,6287.866912608298,27628.082786954594,330.002099955291,87304.74160677652,0.0,785.9833640760372,3453.510348369324,4.393872066782353,0.0524823607976781,13.884635731032235
LIPQ,EDDV,LIPQ-EDDV,B738,B738,2026,14,11003.767097064521,48349.14487717054,577.5036749217593,152783.2978118589,0.0,785.9833640760372,3453.510348369324,4.393872066782353,0.05248236079767811,13.884635731032235
LIPQ,EDLE,LIPQ-EDLE,A319,A319,2026,1,782.6233963407907,3221.772690611015,38.48228491563157,10180.801702330808,0.0,782.6233963407907,3221.772690611015,4.116632221416628,0.04917088486692083,13.008557819676543
LIPQ,LIPV,LIPQ-LIPV,A320,A320,2025,1,94.11348862796504,556.3438112201476,6.64521774512954,1758.0464434556663,0.0,94.11348862796504,556.3438112201476,5.911414180164974,0.07060855826308163,18.68006880932132
LIPV,EDDH,LIPV-EDDH,A319,A319,2026,1,927.4501385457976,3613.5762009005184,43.162160177422855,11418.900794845638,0.0,927.4501385457976,3613.5762009005184,3.8962484889661586,0.046538523618206894,12.312145225133062
LIPX,EDDH,LIPX-EDDH,A20N,A20N,2026,3,2752.756125774172,7018.013788646784,83.82627580883657,22176.923572123836,0.0,917.5853752580573,2339.337929548928,2.5494498851303335,0.030451762516834534,8.056261637011854
LIPX,EDDH,LIPX-EDDH,A319,A319,2025,15,13763.780628870858,53750.829405983175,642.0237956825767,169852.62092290682,0.0,917.5853752580572,3583.388627065545,3.905237293105037,0.04664588988986572,12.340549846211916
LIPX,EDDH,LIPX-EDDH,A319,A319,2026,19,17434.122129903088,68084.38391424535,813.2301411979306,215146.6531690153,0.0,917.5853752580573,3583.388627065545,3.9052372931050368,0.04664588988986572,12.340549846211916
LIPX,EDDH,LIPX-EDDH,A320,A320,2025,1,917.5853752580572,3851.3170011469488,46.00184195814411,12170.161723624358,0.0,917.5853752580572,3851.3170011469488,4.197230148817295,0.05013358233309547,13.263247270262653
LIPX,EDDK,LIPX-EDDK,A319,A319,2025,32,21469.265657656702,91017.15010726197,1087.1492929478513,287614.1943389478,0.0,670.914551801772,2844.2859408519366,4.239416082440716,0.050637469873597435,13.39655482051266
LIPX,EDDK,LIPX-EDDK,A319,A319,2026,24,16101.949243242527,68262.86258044648,815.3619697108885,215710.64575421088,0.0,670.914551801772,2844.2859408519366,4.239416082440716,0.050637469873597435,13.396554820512662
LIPX,EDDK,LIPX-EDDK,A320,A320,2026,33,22140.180209458475,100445.90689996282,1199.7705546384448,317409.0658038825,0.0,670.914551801772,3043.815360604934,4.536815235905419,0.05418973753998138,14.33633614546112
LIPX,EKCH,LIPX-EKCH,B738,B738,2026,1,1142.623460710886,4567.277261346684,54.55358951052984,14432.596145855525,0.0,1142.623460710886,4567.277261346684,3.99718491558465,0.04774415315837221,12.631104333247498
LIPX,LIPZ,LIPX-LIPZ,A319,A319,2026,1,114.63311757196092,639.3373308818097,7.636529229977172,2020.3059655865188,0.0,114.63311757196092,639.3373308818097,5.5772480450988855,0.06661712942757002,17.624103822512478
LIPX,LSGG,LIPX-LSGG,E145,E145,2025,2,764.7937387567353,593.0954082101099,7.084195153620756,1874.181489943947,0.0,382.3968693783676,296.54770410505495,0.7754972068341698,0.009262883303852582,2.4505711735959763
LIPZ,EDDF,LIPZ-EDDF,A20N,A20N,2025,31,17949.851261298758,51379.33967090061,613.6976682913128,162358.71336004595,0.0,579.0274600418954,1657.3980539000197,2.862382474537734,0.03418956844586738,9.045128619539241
LIPZ,EDDF,LIPZ-EDDF,A20N,A20N,2026,67,38794.83982280699,111045.66961130132,1326.3788314683213,350904.31597171223,0.0,579.0274600418954,1657.3980539000197,2.862382474537734,0.03418956844586738,9.045128619539241
LIPZ,EDDF,LIPZ-EDDF,A21N,A21N,2025,1,579.0274600418954,1937.303403179384,23.140012871309303,6121.878754046853,0.0,579.0274600418954,1937.303403179384,3.345788476144483,0.039963584576170205,10.572691584616566
LIPZ,EDDF,LIPZ-EDDF,A21N,A21N,2026,27,15633.741421131177,52307.19188584337,624.7803475253512,165290.72635926504,0.0,579.0274600418954,1937.303403179384,3.3457884761444836,0.039963584576170205,10.572691584616567
LIPZ,EDDF,LIPZ-EDDF,A319,A319,2025,155,89749.25630649379,392578.7236190595,4689.1347543387665,1240548.766636228,0.0,579.0274600418954,2532.765958832642,4.374172441924229,0.05224705972298386,13.822384916480566
LIPZ,EDDF,LIPZ-EDDF,A319,A319,2026,132,76431.6247255302,334325.1065659087,3993.327661759465,1056467.3367482717,0.0,579.0274600418954,2532.765958832642,4.3741724419242285,0.052247059722983845,13.822384916480566
LIPZ,EDDF,LIPZ-EDDF,A320,A320,2025,237,137229.50802992922,642828.0622778696,7678.224077207887,2031336.6767980682,0.0,579.0274600418954,2712.354693155568,4.684328257867625,0.055951698635641076,14.802477294861697
LIPZ,EDDF,LIPZ-EDDF,A320,A320,2026,497,287776.64764082205,1348040.2824983173,16101.592263174345,4259807.292694683,0.0,579.0274600418954,2712.354693155568,4.684328257867625,0.055951698635641076,14.802477294861697
LIPZ,EDDF,LIPZ-EDDF,A321,A321,2025,87,50375.3890236449,275195.0582770126,3287.052084975428,869616.3841553598,0.0,579.0274600418954,3163.1615893909493,5.462887009127477,0.0652511503868004,17.262722948842825
LIPZ,EDDF,LIPZ-EDDF,A321,A321,2026,324,187604.89705357412,1024864.3549626676,12241.435350942973,3238571.3616820294,0.0,579.0274600418954,3163.1615893909493,5.462887009127476,0.0652511503868004,17.262722948842825
LIPZ,EDDF,LIPZ-EDDF,E190,E190,2026,97,56165.663624063855,208125.08897962293,2485.938562812162,657675.2811756085,0.0,579.0274600418954,2145.619474016731,3.7055573734991523,0.04426082418346208,11.709561300257322
LIPZ,EDDG,LIPZ-EDDG,A320,A320,2026,1,812.9309652792778,3507.593614217443,41.89625705870834,11083.99582092712,0.0,812.9309652792778,3507.593614217443,4.314749670056459,0.051537287725674376,13.634608957378413
LIPZ,EDDH,LIPZ-EDDH,A20N,A20N,2025,2,1838.6200683230047,4685.311771038332,55.96344615406897,14805.58519648113,0.0,919.3100341615024,2342.655885519166,2.5482762054869657,0.030437743565538758,8.052552809338811
LIPZ,EDDH,LIPZ-EDDH,A20N,A20N,2026,1,919.3100341615024,2342.655885519166,27.981723077034484,7402.792598240565,0.0,919.3100341615024,2342.655885519166,2.5482762054869657,0.030437743565538758,8.052552809338811
LIPZ,EDDH,LIPZ-EDDH,A319,A319,2025,18,16547.58061490704,64596.000878294995,771.5633438240791,204123.3627754122,0.0,919.3100341615022,3588.666715460833,3.903652284981352,0.04662695784838837,12.335541220541074
LIPZ,EDDH,LIPZ-EDDH,A319,A319,2026,61,56077.91208385165,218908.66964311083,2614.742442959379,691751.3960722303,0.0,919.3100341615024,3588.666715460833,3.9036522849813515,0.046626957848388356,12.335541220541073
LIPZ,EDDH,LIPZ-EDDH,A320,A320,2025,4,3677.2401366460094,15427.884792787485,184.2775128027394,48752.11594520845,0.0,919.3100341615024,3856.9711981968712,4.195506472106326,0.05011299397238112,13.25780045185599
LIPZ,EDDH,LIPZ-EDDH,A320,A320,2026,9,8273.79030745352,34712.74078377184,414.6244038061637,109692.26087671901,0.0,919.3100341615022,3856.9711981968712,4.195506472106326,0.05011299397238113,13.257800451855992
LIPZ,EDDK,LIPZ-EDDK,A20N,A20N,2025,1,712.211818533057,1937.9886286006897,23.148197508286017,6124.04406637818,0.0,712.211818533057,1937.9886286006897,2.7210846242236837,0.03250184412267178,8.598627412546842
LIPZ,EDDK,LIPZ-EDDK,A21N,A21N,2026,1,712.211818533057,2368.883427379752,28.294996493702595,7485.671630520017,0.0,712.211818533057,2368.883427379752,3.326093959320897,0.03972834451411072,10.510456911454037
LIPZ,EDDK,LIPZ-EDDK,A319,A319,2025,19,13532.024552128083,56695.88253505581,677.2008191687222,179158.98881077635,0.0,712.211818533057,2983.9938176345163,4.189756109047235,0.05004430908028642,13.239629304589263
LIPZ,EDDK,LIPZ-EDDK,A319,A319,2026,15,10683.177277995856,44759.907264517744,534.6322256595175,141441.30695587606,0.0,712.211818533057,2983.9938176345163,4.189756109047234,0.05004430908028642,13.239629304589261
